REF_PARCELA,X,Y,DIRECCION_CATASTRO,ESTADO_CATASTRO,ZONA
0681616BC5908S,0.127605040539716,38.796074513873,CL SERRA DEL FERRER DE LA 3 JAVEA/XABIA (ALICANTE),OK,2
8209507BC5980N,0.216415467023072,38.7307375899296,UR COSTA NOVA AMBOLO 7 JAVEA/XABIA (ALICANTE),OK,12
6140504BC5963N,0.192045535224482,38.7591078380773,CM ADSUBIES 255 JAVEA/XABIA (ALICANTE),OK,12
4835004BC5943S,0.177414517373233,38.7540695286043,CL MIGUEL CABRERA 1 JAVEA/XABIA (ALICANTE),OK,1
3877225BC5937N,0.164545579286394,38.7919582058247,CL DE LA SOBERANA 13(D) JAVEA/XABIA (ALICANTE),OK,4
5381101BC5958S,0.180883275535589,38.7955882539745,CJ AZAGADOR 3 JAVEA/XABIA (ALICANTE),OK,6
1731328BC5913S,0.143677158423751,38.7494733022444,CL JEAN GENET 22 JAVEA/XABIA (ALICANTE),OK,1
6710516BC5960N,0.201113146385224,38.7326513249622,CL PIC TORT 4 JAVEA/XABIA (ALICANTE),OK,12
8630005BC5983S,0.220824310266862,38.7508370631518,UR MAR AZUL 65 JAVEA/XABIA (ALICANTE),OK,12
3838216BC5933N,0.165118468417339,38.756476845935,CL RIO VINALOPO 3 JAVEA/XABIA (ALICANTE),OK,1
0015009BC5905N,0.171788969742961,38.8007629696689,CM MONESTIR 15 JAVEA/XABIA (ALICANTE),OK,1
7435204BC5973N,0.207296142829497,38.7550671134392,UR TOSCAL 23 JAVEA/XABIA (ALICANTE),OK,12
8610037BC5981S,0.221807125566023,38.734061960712,UR BALCON AL MAR A 77 JAVEA/XABIA (ALICANTE),OK,12
9315422BC5991S,0.229971975462541,38.7372672784697,CL PIERRE BOULEZ 17 JAVEA/XABIA (ALICANTE),OK,12
1195382BC5917N,0.135078463928204,38.791189229827,CL PIC DEL MONTSIA 17 JAVEA/XABIA (ALICANTE),OK,2
7523810BC5972S,0.208438823905503,38.7444306060085,UR COSTA NOVA PANORAMA 155 JAVEA/XABIA (ALICANTE),OK,12
6734812BC5963S,0.197508470503584,38.7538742346235,UR TOSALET 41 JAVEA/XABIA (ALICANTE),OK,12
5733011BC5953S,0.188105382887031,38.7514561347074,CM ADSUBIES 142 JAVEA/XABIA (ALICANTE),OK,12
5335106BC5953N,0.183587548028466,38.7547933617693,CL EDGAR DEGAS 96 JAVEA/XABIA (ALICANTE),OK,12
5839108BC5953N,0.188739540889847,38.7580710528986,CM ADSUBIES 124 JAVEA/XABIA (ALICANTE),OK,12
8610044BC5981S,0.221860364769763,38.7338042048662,UR BALCON AL MAR A 78 JAVEA/XABIA (ALICANTE),OK,12
7011608BC5961S,0.20307982268188,38.7329492590313,UR COSTA NOVA LA MARINA 53 JAVEA/XABIA (ALICANTE),OK,12
6331403BC5963S,0.195498076646669,38.7512582938576,CL ENEBRO 19(G) JAVEA/XABIA (ALICANTE),OK,12
8416049BC5981N,0.218650643098066,38.7375352203174,UR BALCON AL MAR B 116 JAVEA/XABIA (ALICANTE),OK,12
7230007BC5973S,0.205238688926087,38.7505632837265,CL ANGILAGA 14 JAVEA/XABIA (ALICANTE),OK,12
2843708BC5924S,0.153894094610249,38.7606782359687,CL MAR CANTABRICO 46 JAVEA/XABIA (ALICANTE),OK,1
4744024BC5944S,0.176179244905549,38.7627739846145,CL CARLOS BACAFLOR 4 JAVEA/XABIA (ALICANTE),OK,1
9218020BC5991N,0.227990801934159,38.7400570908361,CL FELIX MENDELSSOHN 15 JAVEA/XABIA (ALICANTE),OK,12
8716305BC5981N,0.223142159768808,38.7385677130408,UR BALCON AL MAR C 15 JAVEA/XABIA (ALICANTE),OK,12
0013046BC5905S,0.145728020435119,38.7783588848316,CM VILLA NOVA LA 3 JAVEA/XABIA (ALICANTE),OK,1
8916013BC5981N,0.225088864484622,38.7381009763076,UR BALCON AL MAR C 57 JAVEA/XABIA (ALICANTE),OK,12
8510808BC5981S,0.219636835597784,38.7334183121925,CL IGOR STRAVINSKY 11(B) JAVEA/XABIA (ALICANTE),OK,12
11953A8BC5917N,0.134023267478777,38.7909364737147,CL PICACHO 7 JAVEA/XABIA (ALICANTE),OK,2
7234201BC5973S,0.205013931571905,38.754752329065,CL ANGILAGA 58 JAVEA/XABIA (ALICANTE),OK,12
8510807BC5981S,0.219993834603479,38.7334548283065,CL IGOR STRAVINSKY 11 JAVEA/XABIA (ALICANTE),OK,12
7915711BC5971S,0.212371936807896,38.7364288363625,CR GUARDIA LA 191 JAVEA/XABIA (ALICANTE),OK,12
9320509BC5991N,0.229914615656029,38.7413494594092,UR BALCON AL MAR G 102 JAVEA/XABIA (ALICANTE),OK,12
6025701BC5962S,0.202090493231536,38.7458824723361,CL ROGET 40 JAVEA/XABIA (ALICANTE),OK,12
5333102BC5953S,0.182722127334146,38.7538792069993,CL PAUL GAUGUIN 16 JAVEA/XABIA (ALICANTE),OK,12
1195359BC5917N,0.135613887586047,38.7899315275214,CL MOLA DEL MURAR 4 JAVEA/XABIA (ALICANTE),OK,2
0761104BC5971S,0.209771878487725,38.7334724742376,CL PICARDO 9 JAVEA/XABIA (ALICANTE),OK,12
7429616BC5972N,0.205990058142524,38.7497557269427,UR ENTREPINOS 63 JAVEA/XABIA (ALICANTE),OK,12
8610039BC5981S,0.222300798193043,38.733789272112,UR BALCON AL MAR A 83 JAVEA/XABIA (ALICANTE),OK,12
7013701BC5961S,0.202626230701928,38.7352290449872,CL GAFARRO 11 JAVEA/XABIA (ALICANTE),OK,12
1072620BC5907S,0.13206960980058,38.7879402169531,CL COSTA DE MARFIL 10 JAVEA/XABIA (ALICANTE),OK,1
8610043BC5981S,0.221882320170416,38.7336146273661,UR BALCON AL MAR A 79 JAVEA/XABIA (ALICANTE),OK,12
5744002BC5954S,0.187237988183366,38.7632798004472,CM ADSUBIES 107 JAVEA/XABIA (ALICANTE),OK,12
9416304BC5991N,0.231648117120406,38.738317696743,UR BALCON AL MAR G 137 JAVEA/XABIA (ALICANTE),OK,12
9020203BC5992S,0.226541316512294,38.7423113569486,UR BALCON AL MAR E 160 JAVEA/XABIA (ALICANTE),OK,12
1472717BC5917S,0.13744948445385,38.7875517215434,CL PUERTO RICO 11(C) JAVEA/XABIA (ALICANTE),OK,1
8616311BC5981N,0.221920408202233,38.7380926942869,UR BALCON AL MAR B 31 JAVEA/XABIA (ALICANTE),OK,12
8610006BC5981S,0.22263432447001,38.7345771518006,CL TOMMASO ALBINONI 41 JAVEA/XABIA (ALICANTE),OK,12
8920804BC5982S,0.224576265933775,38.7422926114453,UR BALCON AL MAR E 99 JAVEA/XABIA (ALICANTE),OK,12
8619018BC5981N,0.2223671863398,38.7405533507956,CL JOHANN SEBASTIAN BACH 70 JAVEA/XABIA (ALICANTE),OK,12
8510803BC5981S,0.220427993313597,38.7344381816536,UR BALCON AL MAR A 86 JAVEA/XABIA (ALICANTE),OK,12
4727001BC5942N,0.175944356488929,38.7475412846763,CL JEAN ARP 36 JAVEA/XABIA (ALICANTE),OK,12
6922112BC5962S,0.202679266305324,38.7436198948761,CL DEL PIT BLAU 1 JAVEA/XABIA (ALICANTE),OK,12
8814015BC5981S,0.22428117896572,38.7363111567081,UR BALCON AL MAR C 76 JAVEA/XABIA (ALICANTE),OK,12
2546016BC5924N,0.149665447738617,38.7639151310791,CL MAR CELTICO 24 JAVEA/XABIA (ALICANTE),OK,1
7136003BC5973N,0.202849137424194,38.7562157937027,UR TOSALET 1155 JAVEA/XABIA (ALICANTE),OK,12
8410106BC5981S,0.219315992981781,38.7339026816519,UR BALCON AL MAR A 110 JAVEA/XABIA (ALICANTE),OK,12
8510810BC5981S,0.22004885656693,38.7340113907623,UR BALCON AL MAR A 100 JAVEA/XABIA (ALICANTE),OK,12
0975221BC5907N,0.131034350297177,38.7899077990983,CL PIC DE LA BATALLA 13 JAVEA/XABIA (ALICANTE),OK,2
4637013BC5943N,0.173925278308082,38.7560093706072,CL NICOLAS LANCRET 36 JAVEA/XABIA (ALICANTE),OK,1
2842513BC5924S,0.153422779848152,38.7591463311081,CL MAR DE NORUEGA 29 JAVEA/XABIA (ALICANTE),OK,1
7124316BC5972S,0.207073500846429,38.7444249955972,UR COSTA NOVA PANORAMA 161 JAVEA/XABIA (ALICANTE),OK,12
9317609BC5991N,0.228242193480106,38.7386700129154,UR BALCON AL MAR G 36 JAVEA/XABIA (ALICANTE),OK,12
8688927BC4988N,0.103323418103724,38.7999259056293,CR DE JESUS POBRE 226 JAVEA/XABIA (ALICANTE),OK,1
2650107BC5925S,0.152074690593403,38.7671398834576,CL RIO CINCA 34 FINCA RESULTANTE Nº117 JAVEA/XABIA (ALICANTE),OK,1
7338504BC5973N,0.206135410908577,38.7573154914152,CR PORTITXOL 104 JAVEA/XABIA (ALICANTE),OK,12
9218016BC5991N,0.226688620715145,38.7396227374323,UR BALCON AL MAR G 85 JAVEA/XABIA (ALICANTE),OK,12
8619010BC5981N,0.223429479486371,38.7401481349828,UR BALCON AL MAR D 61 JAVEA/XABIA (ALICANTE),OK,12
8516502BC5981N,0.220557737578737,38.7382708288864,UR BALCON AL MAR B 100 JAVEA/XABIA (ALICANTE),OK,12
7914207BC5971S,0.214228070792358,38.7367062820597,CL CORB MARI 14 JAVEA/XABIA (ALICANTE),OK,12
6233716BC5963S,0.192920109230682,38.7528284117426,CL ALOE 4 JAVEA/XABIA (ALICANTE),OK,12
7616023BC5971N,0.211180291344412,38.7372050254867,CR GUARDIA LA 172 UR CN AMBOLO 571 JAVEA/XABIA (ALICANTE),OK,12
7429617BC5972N,0.206406203384391,38.7495164804137,UR ENTREPINOS 62 JAVEA/XABIA (ALICANTE),OK,12
8619052BC5981N,0.220917705593401,38.7409991676908,UR BALCON AL MAR D 52 JAVEA/XABIA (ALICANTE),OK,12
8610026BC5981S,0.222855136710571,38.7334618046148,UR BALCON AL MAR A 69 JAVEA/XABIA (ALICANTE),OK,12
7432004BC5973S,0.207444075847488,38.7522995338023,CL ESPIGOL 20 JAVEA/XABIA (ALICANTE),OK,12
8620301BC5981N,0.221212133367599,38.7414547530155,CL GEORGE FREDERIC HANDEL 42 JAVEA/XABIA (ALICANTE),OK,12
8813702BC5981S,0.222673486221334,38.7357484120299,UR BALCON AL MAR C 84 JAVEA/XABIA (ALICANTE),OK,12
7331418BC5973S,0.206256551099044,38.7512564940374,CL DE LA VIOLETA 30 JAVEA/XABIA (ALICANTE),OK,12
9316307BC5991N,0.229899002308553,38.7381582962993,UR BALCON AL MAR G 129 JAVEA/XABIA (ALICANTE),OK,12
9111023BC5991S,0.228342931617297,38.734000633317,CL LARRY AUSTIN 4 JAVEA/XABIA (ALICANTE),OK,12
2028906BC5922N,0.145913995133217,38.748625357652,CL JEAN GENET 3 TESORO PARK JAVEA/XABIA (ALICANTE),OK,1
9214604BC5991S,0.227917435178462,38.7358124316635,UR BALCON AL MAR F 51 JAVEA/XABIA (ALICANTE),OK,12
3073308BC5927N,0.154231934806841,38.7899377728302,CM DELS CASTELLANS 13(D) JAVEA/XABIA (ALICANTE),OK,2
8610008BC5981S,0.223019981933254,38.7342690073856,UR BALCON AL MAR A 40 JAVEA/XABIA (ALICANTE),OK,12
5039601BC5943N,0.179141274104842,38.7577899606247,CL JOSE CABALLERO 1 JAVEA/XABIA (ALICANTE),OK,1
8410107BC5981S,0.219330375786145,38.7336949956266,UR BALCON AL MAR A 111 JAVEA/XABIA (ALICANTE),OK,12
9416309BC5991N,0.230209861165459,38.7381631451303,UR BALCON AL MAR G 146 JAVEA/XABIA (ALICANTE),OK,12
9418017BC5991N,0.232089613950734,38.7389728770019,CL FRANZ JOSEPH HAYDN 47 JAVEA/XABIA (ALICANTE),OK,12
9113005BC5991S,0.227576599310774,38.7358274970443,CL ENRIQUE GRANADOS 32 JAVEA/XABIA (ALICANTE),OK,12
3015313BC5931N,0.157496556950825,38.736561604131,CL JAN VERMEER 69 JAVEA/XABIA (ALICANTE),OK,
2650104BC5925S,0.152070783413215,38.7675072789366,CL RIO CARBO 33 FINCA RESULTANTE Nº125 JAVEA/XABIA (ALICANTE),OK,1
7919307BC5972S,0.212440440924129,38.7424281468556,CL L'ARPELLA DE 5(D) JAVEA/XABIA (ALICANTE),OK,12
5629702BC5952N,0.185325796844188,38.7492041283347,CL HENRY ROUSSEAU 7 JAVEA/XABIA (ALICANTE),OK,12
1833123BC5913S,0.142947396949327,38.7527073675682,CL BENITO PEREZ GALDOS 7 JAVEA/XABIA (ALICANTE),OK,1
7828503BC5972N,0.210845587073776,38.7488908307514,CL DE L'ALFABEGA 31 JAVEA/XABIA (ALICANTE),OK,12
5931006BC5953S,0.189037576279112,38.7509392730355,CL FALGUERA 11 JAVEA/XABIA (ALICANTE),OK,12
9018003BC5981N,0.226312618132822,38.740061489788,CL CARL NIELSEN 5 JAVEA/XABIA (ALICANTE),OK,12
0681617BC5908S,0.127287314557153,38.7961883192522,CL MONTGO 24 JAVEA/XABIA (ALICANTE),OK,2
9388947BC4998N,0.112789399493799,38.8004620661928,CL CANES DE CAZA 3 JAVEA/XABIA (ALICANTE),OK,2
7238723BC5973N,0.20405160505801,38.7574636514588,CL PESOL 7 JAVEA/XABIA (ALICANTE),OK,12
0911506BC5991S,0.22701821250312,38.7367145589038,UR BALCON AL MAR F 45 JAVEA/XABIA (ALICANTE),OK,12
7126705BC5972N,0.204053059621197,38.7464482346892,UR COSTA NOVA PANORAMA 42 JAVEA/XABIA (ALICANTE),OK,12
8617801BC5981N,0.220895200641273,38.7398322684379,UR BALCON AL MAR D 130 JAVEA/XABIA (ALICANTE),OK,12
9316311BC5991N,0.228309966206747,38.7379021225376,UR BALCON AL MAR G 113 JAVEA/XABIA (ALICANTE),OK,12
8819707BC5981N,0.223589734384183,38.7408129680575,UR BALCON AL MAR E 29 JAVEA/XABIA (ALICANTE),OK,12
4024302BC5942S,0.168825635037395,38.7443542107037,UR CANSALADES 55 JAVEA/XABIA (ALICANTE),OK,12
8617810BC5981N,0.220266576009685,38.7392114247189,CL ISAAC ALBENIZ 127 JAVEA/XABIA (ALICANTE),OK,12
8919207BC5981N,0.225900484776425,38.7406846172813,CL CARL NIELSEN 10 JAVEA/XABIA (ALICANTE),OK,12
5227506BC5952N,0.181410998642484,38.7476830756896,CL DIEGO VELAZQUEZ 50 JAVEA/XABIA (ALICANTE),OK,12
9218024BC5991N,0.227217749034093,38.7401586586961,CL CAP NEGRE 62 JAVEA/XABIA (ALICANTE),OK,12
3662810BC5937S,0.161810868720402,38.7876913721169,CL MAJOR 53 JAVEA/XABIA (ALICANTE),OK,9
5729012BC5952N,0.187354689153949,38.7494448186537,CM VELL DE LA GRANADELLA 59 JAVEA/XABIA (ALICANTE),OK,12
5233217BC5953S,0.1818601483399,38.7530038693229,CL FRANCIS BACON 11 JAVEA/XABIA (ALICANTE),OK,12
9311102BC5991S,0.22961934924357,38.7346320243177,UR BALCON AL MAR F 58 JAVEA/XABIA (ALICANTE),OK,12
8610034BC5981S,0.221390810611793,38.7337840271226,UR BALCON AL MAR A 61 JAVEA/XABIA (ALICANTE),OK,12
8816415BC5981N,0.223843478263341,38.7384705936298,UR BALCON AL MAR C 27 JAVEA/XABIA (ALICANTE),OK,12
8821009BC5982S,0.22425775805792,38.7429866993659,CL CARL NIELSEN 35 JAVEA/XABIA (ALICANTE),OK,12
6623311BC5962S,0.200266688409086,38.7449283642489,CL MILA 55 JAVEA/XABIA (ALICANTE),OK,12
0932205BC5992S,0.228968093537061,38.7441606648476,CL CHARLES IVES 9 JAVEA/XABIA (ALICANTE),OK,12
7411719BC5971S,0.208963574338926,38.7335589347906,CL SISO 3 JAVEA/XABIA (ALICANTE),OK,12
8617803BC5981N,0.22153692351906,38.7395636466689,UR BALCON AL MAR D 132 JAVEA/XABIA (ALICANTE),OK,12
7931010BC5973S,0.211994999804973,38.7509701701692,PD PORTITXOL 28 JAVEA/XABIA (ALICANTE),OK,12
4739303BC5943N,0.17590179903233,38.7578215807036,CL AMELIA PELAEZ 36 JAVEA/XABIA (ALICANTE),OK,1
8518221BC5981N,0.220007392220535,38.7394015725237,CL ISAAC ALBENIZ 9 JAVEA/XABIA (ALICANTE),OK,12
9115507BC5991S,0.226870353893387,38.7368881748863,UR BALCON AL MAR F 44 JAVEA/XABIA (ALICANTE),OK,12
5831805BC5953S,0.188983344339216,38.7515209658583,CL FALGUERA 26 JAVEA/XABIA (ALICANTE),OK,12
6624203BC5962S,0.196518306833211,38.7444969906925,CL MILA 81 JAVEA/XABIA (ALICANTE),OK,12
7931003BC5973S,0.213218650614857,38.7518792333348,CL LLOBARRO 2 JAVEA/XABIA (ALICANTE),OK,12
7926101BC5972N,0.212047874620048,38.7470185447792,CL DEL FICUS 28 JAVEA/XABIA (ALICANTE),OK,12
6454603BC5965S,0.19471889551624,38.7716614414403,AV ULTRAMAR 48 JAVEA/XABIA (ALICANTE),OK,11
6624202BC5962S,0.196257362877645,38.744385947163,CL MILA 79 JAVEA/XABIA (ALICANTE),OK,12
7312708BC5971S,0.205993794704592,38.7349157547348,UR COSTA NOVA LA MARINA 24(T) JAVEA/XABIA (ALICANTE),OK,12
5372009BC5957S,0.182060357594486,38.7876875891512,AV MEDITERRANEO 62(D) JAVEA/XABIA (ALICANTE),OK,7
5487708BC5958N,0.180712537018378,38.8007347395117,CL CUESTA SAN ANTONIO 92 JAVEA/XABIA (ALICANTE),OK,6
5288004BC5958N,0.179921765869754,38.802068474483,CL CUESTA SAN ANTONIO 101 JAVEA/XABIA (ALICANTE),OK,6
1195362BC5917S,0.135000250180222,38.7887785110548,CL SERRA D'EN CANES 2 JAVEA/XABIA (ALICANTE),OK,2
1868547BC5916N,0.142302216589751,38.7834320490408,CL REPUBLICA DOMINICANA 1 JAVEA/XABIA (ALICANTE),OK,1
3939401BC5933N,0.166362237229832,38.758380348832,CL RIO SEGURA 17 JAVEA/XABIA (ALICANTE),OK,1
6627802BC5962N,0.196669832789083,38.7477842887061,CL ROBLE 17 JAVEA/XABIA (ALICANTE),OK,12
3781801BC5938S,0.161542577156704,38.7954041638044,CL PUTXOL 45 JAVEA/XABIA (ALICANTE),OK,1
8239001BC5983N,0.21399663215911,38.7587306316939,CR PORTITXOL 137 JAVEA/XABIA (ALICANTE),OK,12
7525107BC5972N,0.209189864571859,38.7464437816033,UR COSTA NOVA PANORAMA 2 JAVEA/XABIA (ALICANTE),OK,12
5288008BC5958N,0.179473005788134,38.8021870969717,CL CUESTA SAN ANTONIO 94 JAVEA/XABIA (ALICANTE),OK,6
5638311BC5953N,0.18639077103679,38.7565293806442,CM ADSUBIES 75(A) JAVEA/XABIA (ALICANTE),OK,12
5762003BC5956S,0.187112341927873,38.7794864221535,AV MEDITERRANEO 182 JAVEA/XABIA (ALICANTE),OK,11
5381307BC5958S,0.18147990619268,38.7961559190876,CL GRUPO BARTOLOME ROS 11 JAVEA/XABIA (ALICANTE),OK,6
3663015BC5937S,0.161725594992123,38.7878559706366,CL MAJOR 50 JAVEA/XABIA (ALICANTE),OK,3
1335522BC5913N,0.137609019628664,38.7540567496304,CL SOCRATES 7 JAVEA/XABIA (ALICANTE),OK,1
3664513BC5937S,0.162116335146687,38.7884778280953,CL GRENYO 20 JAVEA/XABIA (ALICANTE),OK,3
5481011BC5958S,0.18248265745313,38.7958316427363,CL CHURRUCA 2 JAVEA/XABIA (ALICANTE),OK,6
5847053BC5954N,0.188467732132258,38.7658599698119,CR CABO DE LA NAO PLA 166 JAVEA/XABIA (ALICANTE),OK,11
4179503BC5947N,0.166849786800606,38.7933516574364,CM BOLUFER 13 JAVEA/XABIA (ALICANTE),OK,1
2229304BC5923S,0.146906502342135,38.7490544956503,CL GABRIEL GARCIA MARQUEZ 7 JAVEA/XABIA (ALICANTE),OK,1
8229214BC5982N,0.21550555605477,38.7501242314684,CL DE L'ALBER 15(B) JAVEA/XABIA (ALICANTE),OK,12
9215005BC5991S,0.227945732434463,38.7374660702612,CL PIERRE BOULEZ 9(D) JAVEA/XABIA (ALICANTE),OK,12
6943626BC5964S,0.200861261148545,38.7616762432173,UR PARQUE CALABLANCA 36 JAVEA/XABIA (ALICANTE),OK,11
6943624BC5964S,0.200949536484582,38.7619025129379,UR PARQUE CALABLANCA 32 JAVEA/XABIA (ALICANTE),OK,11
7734507BC5973S,0.210774707685588,38.7539944191948,CL CEBA 20 JAVEA/XABIA (ALICANTE),OK,12
8436201BC5963N,0.196088834959655,38.7568121806065,PD CM CAP MARTI 103 JAVEA/XABIA (ALICANTE),OK,12
3663801BC5937S,0.160832015025621,38.7881681286352,AV DEL PRINCEP D'ASTURIES 41 JAVEA/XABIA (ALICANTE),OK,3
4574403BC5943S,0.17432665840964,38.7533709570583,CL NICOLAS LANCRET 14 JAVEA/XABIA (ALICANTE),OK,1
7422507BC5972S,0.207406866429621,38.7427813576611,CL ASCLE 6 JAVEA/XABIA (ALICANTE),OK,12
5333306BC5953S,0.183519526973319,38.752654514147,CL EDGAR DEGAS 24(D) JAVEA/XABIA (ALICANTE),OK,12
6332302BC5963S,0.195194657873229,38.7523726781307,CL ENEBRO 24(A) JAVEA/XABIA (ALICANTE),OK,12
4938022BC5943N,0.178645320144412,38.7569785776778,UR ADSUBIA TOSCAMA 35 JAVEA/XABIA (ALICANTE),OK,1
5839106BC5953N,0.189501662250488,38.758952406169,CL PERERA LA 15 JAVEA/XABIA (ALICANTE),OK,12
5271505BC5957S,0.180516867402837,38.7865456978601,UR BAHIA DE JAVEA 5 JAVEA/XABIA (ALICANTE),OK,7
3563417BC5937S,0.161297189056358,38.7877506882814,CL METGE GONZALEZ 2 JAVEA/XABIA (ALICANTE),OK,3
7939308BC5973N,0.213423953130753,38.7583699265807,PD PORTITXOL 111 JAVEA/XABIA (ALICANTE),OK,12
5534105BC5953S,0.185031896351591,38.7535777720926,CL SANDRO BOTICELLI 9 JAVEA/XABIA (ALICANTE),OK,12
7633625BC5973S,0.208997588870533,38.7530216533364,CL FIGUERA 11 JAVEA/XABIA (ALICANTE),OK,12
7013707BC5961S,0.202955010853333,38.7347566260841,UR COSTA NOVA LA MARINA 213 JAVEA/XABIA (ALICANTE),OK,12
9416310BC5991N,0.230585872845195,38.7384496422547,UR BALCON AL MAR G 145 JAVEA/XABIA (ALICANTE),OK,12
2176811BC5927N,0.145252122964404,38.7902207104976,CL D'OSCA 5 JAVEA/XABIA (ALICANTE),OK,2
3073306BC5927N,0.153630936265613,38.7897987051597,CM DELS CASTELLANS 17(D) JAVEA/XABIA (ALICANTE),OK,2
5741405BC5954S,0.187813683532975,38.7600359620039,CM ADSUBIES 233 JAVEA/XABIA (ALICANTE),OK,12
8916014BC5981N,0.224925870850474,38.7383592794754,UR BALCON AL MAR C 58 JAVEA/XABIA (ALICANTE),OK,12
8410102BC5981S,0.219663743749923,38.7348656915524,UR BALCON AL MAR A 106 JAVEA/XABIA (ALICANTE),OK,12
7614314BC5971S,0.208730269920809,38.736475392408,CL FAISA 7 JAVEA/XABIA (ALICANTE),OK,12
7827609BC5972N,0.211314247161634,38.7477452104631,CL DE L'ALFABEGA 16 JAVEA/XABIA (ALICANTE),OK,12
4676148BC5947N,0.171791571322844,38.7925488295524,CR CABO DE LA NAO PLA 3 JAVEA/XABIA (ALICANTE),OK,7
7828522BC5972N,0.210185833617115,38.7488688576723,CL DE LA VIOLETA 3 UR TOSALET PARCELA 834 JAVEA/XABIA (ALICANTE),OK,12
3979002BC5937N,0.164273824772658,38.794393566387,CL ALFAFARA 5 JAVEA/XABIA (ALICANTE),OK,1
9111014BC5991S,0.228717180949186,38.7331359541759,UR BALCON AL MAR C 139 JAVEA/XABIA (ALICANTE),OK,12
8133004BC5983S,0.215336066083578,38.7534486351644,PD PORTITXOL 16 JAVEA/XABIA (ALICANTE),OK,12
3763219BC5937S,0.163502241120425,38.7886588065682,CL MAJOR 3 JAVEA/XABIA (ALICANTE),OK,9
0979802BC5907N,0.131653017945342,38.7937992253453,CL DE MONTEMAJOR 13 JAVEA/XABIA (ALICANTE),OK,2
8789814BC4998N,0.116976082850663,38.801431787625,CL AURIGA 21 JAVEA/XABIA (ALICANTE),OK,2
5638303BC5953N,0.186500736807126,38.7578192012417,CM ADSUBIES 354 JAVEA/XABIA (ALICANTE),OK,12
7327517BC5972N,0.206180858904424,38.7471050340676,UR ATALAYAS 211 JAVEA/XABIA (ALICANTE),OK,12
5587011BC5958N,0.183256127317813,38.8009110037073,CL CUESTA SAN ANTONIO 60 JAVEA/XABIA (ALICANTE),OK,6
2236905BC5923N,0.146928103069474,38.7562100647269,CL TRUMAN CAPOTE 19 JAVEA/XABIA (ALICANTE),OK,1
3372133BC5937S,0.158717232990262,38.7874604509434,CL DEL DOCTOR BORRULL 30 JAVEA/XABIA (ALICANTE),OK,2
3763033BC5937S,0.163424883710451,38.7880498828744,RD SUD 32 JAVEA/XABIA (ALICANTE),OK,9
3273314BC5937S,0.157924598008833,38.7878449547919,CL TEULERIA DE LA 32 JAVEA/XABIA (ALICANTE),OK,2
5482702BC5958S,0.181878559949035,38.7968599782711,CL CHURRUCA 26 JAVEA/XABIA (ALICANTE),OK,6
3864121BC5937S,0.164293551303807,38.789151284541,CL ROQUES 27 JAVEA/XABIA (ALICANTE),OK,4
3462305BC5937S,0.159815954617829,38.7874433075195,CL LLARG 5 JAVEA/XABIA (ALICANTE),OK,10
3776716BC5937N,0.162585739644613,38.7903801005455,CL DEL MESTRE ANGEL PALENCIA 6 JAVEA/XABIA (ALICANTE),OK,4
5379413BC5957N,0.181520708068717,38.7933851057615,CL TRIANA 26 JAVEA/XABIA (ALICANTE),OK,6
3663009BC5937S,0.162053721468697,38.787990706881,CL MAJOR 38 JAVEA/XABIA (ALICANTE),OK,3
2853615BC5925S,0.155311225498814,38.7687397286707,CL RIO GUADALOPE 20 JAVEA/XABIA (ALICANTE),OK,1
9412012BC5991S,0.230982981468485,38.734852474696,UR BALCON MAR TIBU 8 JAVEA/XABIA (ALICANTE),OK,12
3663319BC5937S,0.162539261279035,38.7882487306126,CL MAJOR 24 JAVEA/XABIA (ALICANTE),OK,3
5481009BC5958S,0.182597750252689,38.7959317204703,CL PINTOR SOROLLA 3 JAVEA/XABIA (ALICANTE),OK,6
3965008BC5937S,0.164865716933559,38.7897012307507,RD SUD 5 JAVEA/XABIA (ALICANTE),OK,5
5378507BC5957N,0.181506618314352,38.7927324928582,CL TRIANA 42 JAVEA/XABIA (ALICANTE),OK,6
5454131BC5955S,0.183135249421945,38.7713497968926,UR ISLA LA 17 JAVEA/XABIA (ALICANTE),OK,11
3664609BC5937S,0.161500025981308,38.7889240308905,AV DEL PRINCEP D'ASTURIES 17 JAVEA/XABIA (ALICANTE),OK,3
3562009BC5937S,0.160836188477975,38.7871823465049,CL DE JESUS DE NATZARE 1 JAVEA/XABIA (ALICANTE),OK,10
5847061BC5954N,0.188331243031465,38.764834389187,UR COFITSA 70 JAVEA/XABIA (ALICANTE),OK,11
5847006BC5954N,0.188921539940721,38.7662658660433,UR COFITSA 48 JAVEA/XABIA (ALICANTE),OK,11
9315425BC5991S,0.229903104459872,38.7371057271595,CL PIERRE BOULEZ 23 JAVEA/XABIA (ALICANTE),OK,12
3666416BC5937S,0.162269668885159,38.7887530940744,CL CUPS 10 JAVEA/XABIA (ALICANTE),OK,3
9088801BC4998N,0.108654810630288,38.8011015395677,CL ANDROMEDA 44 JAVEA/XABIA (ALICANTE),OK,2
9590202BC4999S,0.113510120769147,38.8031076089697,CL CANCER 15 JAVEA/XABIA (ALICANTE),OK,2
3965007BC5937S,0.164909215295026,38.7896667904646,RD SUD 7 JAVEA/XABIA (ALICANTE),OK,5
0017035BC5950S,0.195546262774339,38.7298712716578,AV TIO CATALA 9 JAVEA/XABIA (ALICANTE),OK,12
